Transaction Date,Settlement date,Transaction Type,Transaction Volume,Issuer,Security Description,Security ID,Transaction Price,"Accrued interest (in dollars, USD)",Total Amount Transferred,Trader_ID,Source File,Announcement Date,Event Type,Sentiment,Market Impact,Rolling_Volume_Mean,Rolling_Volume_STD,Rolling_Price_Mean,Rolling_Price_STD,Impact_Score,Trade_Before_Announcement,Volume_Anomaly,Price_Anomaly,Repeated_Large_Trades,Cluster_Anomaly,Pre_Announcement_Trade,Final_Anomaly,Anomaly_Explanation,ML_Anomaly
2020-02-06,Feb 07 2020,Purchase,1576,TSY,IIB 01.000 02/15/48 ,912810SB5,115.984375,7860293.07,1914.08186835,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,177.6,310.73345934839494,100.08198958333332,3.030321772819162,,0,1,1,0,0,0,1,"Unusual trading volume, Unusual price movement",1
2020-02-10,Feb 11 2020,Purchase,1490,TSY,TB 03.375 11/15/48  ,912810SE9,129.515625,12157417.5,1941.94023,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,196.76666666666668,395.3590845638005,104.83254166666667,10.623416045993821,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-03,Mar 04 2020,Purchase,419,TSY,TB 04.375 05/15/41  ,912810QQ4,153.6875,5539663.44,649.4902884400001,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,109.1,145.04228872036333,118.7645859375,22.081684991648494,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-04,Mar 05 2020,Purchase,1523,TSY,B 02/25/21          ,912796XE4,99.4446484375,0.0,1514.54227323,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,134.23333333333332,285.8774373667887,113.40180598958334,19.911878102595825,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-04,Mar 05 2020,Purchase,826,TSY,B 08/20/20          ,912796XF1,99.6896484375,0.0,823.43664661,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,168.4,311.80880525489124,107.04789062500001,16.095381705428483,,0,0,0,0,0,0,0,,1
2020-03-13,Mar 16 2020,Purchase,1000,TSY,TN 02.000 11/15/26  ,912828U24,107.66796875,6703296.8,1083.3829842,Goldman Sachs & Co. LLC,tsy_data_2020_q1.xlsx,,,,,84.3,195.87507454391965,125.223828125,21.845524783634225,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2020-03-13,Mar 16 2020,Purchase,40,TSY,TB 04.250 11/15/40  ,912810QL5,153.49609375,569780.22,61.96821772,Barclays Capital Inc.,tsy_data_2020_q1.xlsx,,,,,140.23333333333332,216.90291540835406,127.391796875,22.257301977514427,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-13,Mar 16 2020,Purchase,50,TSY,TB 04.750 02/15/41  ,912810QN1,161.875,195741.76,81.13324176,Goldman Sachs & Co. LLC,tsy_data_2020_q1.xlsx,,,,,141.4,216.29937746016535,128.02513020833334,22.971921116461093,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-13,Mar 16 2020,Purchase,600,TSY,TN 01.500 09/30/21  ,912828YJ3,101.44140625,4131147.6,612.7795850399999,J.P. Morgan Securities LLC,tsy_data_2020_q1.xlsx,,,,,161.3,230.14660245306595,126.46171875,23.13683884560661,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-13,Mar 16 2020,Purchase,50,TSY,TB 03.625 08/15/43  ,912810RC4,143.3125,149381.87,71.80563187,NatWest Markets Securities Inc.,tsy_data_2020_q1.xlsx,,,,,161.3,230.14660245306595,127.87643229166666,22.813420392357845,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-13,Mar 16 2020,Purchase,25,TSY,TB 04.750 02/15/41  ,912810QN1,164.46875,97870.88,41.21505838,Citigroup Global Markets Inc.,tsy_data_2020_q1.xlsx,,,,,150.16666666666666,220.4736411383037,121.559765625,23.076605151906417,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-13,Mar 16 2020,Purchase,972,TSY,TB 04.625 02/15/40  ,912810QE1,158.65625,3705082.43,1545.84383243,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,113.13333333333334,224.24182349039788,122.33229166666666,19.262548104021526,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-13,Mar 16 2020,Purchase,250,TSY,TB 04.375 05/15/41  ,912810QQ4,155.6875,3665865.4,392.8846154,Goldman Sachs & Co. LLC,tsy_data_2020_q1.xlsx,,,,,125.9,227.39747216015286,124.2484375,19.610373421527264,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-13,Mar 16 2020,Purchase,597,TSY,TB 03.625 02/15/44  ,912810RE0,142.09375,1783619.53,850.08330703,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,141.03333333333333,239.25062365548843,124.71497395833333,19.949109423951626,,0,0,0,0,0,0,0,,1
2020-03-13,Mar 16 2020,Purchase,250,TSY,TB 04.375 05/15/40  ,912810QH4,154.8125,3665865.4,390.6971154,Goldman Sachs & Co. LLC,tsy_data_2020_q1.xlsx,,,,,132.7,230.51055028588902,126.44440104166667,20.242135010840045,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-13,Mar 16 2020,Purchase,442,TSY,TB 04.750 02/15/41  ,912810QN1,162.625,1730357.16,720.5328571599999,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,61.333333333333336,83.28775765208547,122.94140625,19.434181878446665,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-16,Mar 17 2020,Purchase,750,TSY,TN 02.500 02/28/21  ,9128286D7,102.015625,866168.55,765.98335605,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,112.2,163.24772797700766,126.45182291666667,18.22926115405502,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2020-03-16,Mar 17 2020,Purchase,750,TSY,TN 02.500 02/28/21  ,9128286D7,102.0,866168.55,765.86616855,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,103.63333333333334,209.0872583616594,121.35065104166667,21.47493358090977,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2020-03-16,Mar 17 2020,Purchase,987,TSY,TN 02.250 10/31/24  ,9128283D0,107.53125,8419326.94,1069.75276444,Mizuho Securities USA LLC,tsy_data_2020_q1.xlsx,,,,,117.93333333333334,232.6970701078583,118.15091145833334,19.412844824180226,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-16,Mar 17 2020,Purchase,897,TSY,TB 04.625 02/15/40  ,912810QE1,162.34375,3533169.62,1459.75660712,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,157.66666666666666,278.6597645298224,120.52994791666667,22.30074458092606,,0,0,0,0,0,0,0,,1
2020-03-16,Mar 17 2020,Purchase,1500,TSY,TN 02.250 04/30/21  ,912828WG1,102.03125,12795329.7,1543.2640797,Citigroup Global Markets Inc.,tsy_data_2020_q1.xlsx,,,,,133.93333333333334,288.299405352208,116.293359375,14.934756057871486,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-17,Mar 18 2020,Purchase,500,TSY,TB 04.625 02/15/40  ,912810QE1,163.09375,2032967.0,817.501717,Goldman Sachs & Co. LLC,tsy_data_2020_q1.xlsx,,,,,95.06666666666666,114.99353305155057,109.88450520833334,18.323587032145525,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2020-03-17,Mar 18 2020,Purchase,529,TSY,TB 04.625 02/15/40  ,912810QE1,163.25,2150879.09,865.7433790900001,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,78.13333333333334,108.62200619526847,113.50950520833334,18.631874069437423,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-17,Mar 18 2020,Purchase,2000,TSY,TN 02.250 04/30/21  ,912828WG1,101.9765625,17184066.0,2056.715316,Citigroup Global Markets Inc.,tsy_data_2020_q1.xlsx,,,,,149.63333333333333,367.00460237021485,113.59205729166666,18.553400269645124,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-17,Mar 18 2020,Purchase,600,TSY,TB 03.375 05/15/44  ,912810RG5,139.34375,6898351.68,842.9608516799999,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,159.36666666666667,375.13156159639124,113.33893229166667,18.129743275057514,,0,0,0,0,0,0,0,,1
2020-03-23,Mar 24 2020,Purchase,400,TSY,TB 04.375 05/15/40  ,912810QH4,157.84375,6250000.0,637.625,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,121.7,165.83168658571267,115.79830729166666,18.334389594890244,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-23,Mar 24 2020,Purchase,1850,TSY,TN 02.500 01/31/21  ,9128285X4,102.0234375,6734203.13,1894.16779688,TD Securities (USA) LLC,tsy_data_2020_q1.xlsx,,,,,112.26666666666667,334.26181492886707,114.940625,16.456506417119478,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-24,Mar 25 2020,Purchase,1775,TSY,TN 02.500 02/28/21  ,9128286D7,102.1484375,3014606.04,1816.14937166,TD Securities (USA) LLC,tsy_data_2020_q1.xlsx,,,,,100.1,319.32389242877207,117.51731770833334,17.426729311154325,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-24,Mar 25 2020,Purchase,1000,TSY,TN 01.500 01/15/23  ,912828Z29,103.0,2884615.4,1032.8846154,Goldman Sachs & Co. LLC,tsy_data_2020_q1.xlsx,,,,,169.5,352.924799062213,111.48658854166666,15.366826566127239,,0,0,0,0,0,0,0,,1
2020-03-25,Mar 26 2020,Purchase,2939,TSY,TN 01.500 08/15/20  ,9128282Q2,100.578125,4844505.35,2960.8355991,Citigroup Global Markets Inc.,tsy_data_2020_q1.xlsx,,,,,151.93333333333334,527.5802232400519,115.609375,18.90275361634847,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-25,Mar 26 2020,Purchase,400,TSY,TB 04.375 05/15/40  ,912810QH4,159.34375,6346153.84,643.72115384,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,170.26666666666668,528.8952659070136,117.49635416666666,20.341821248928344,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-25,Mar 26 2020,Purchase,60,TSY,TB 03.875 08/15/40  ,912810QK7,150.640625,255494.51,90.63986951000001,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,186.83333333333334,527.0748218385052,114.760546875,18.9086753638003,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-25,Mar 26 2020,Purchase,50,TSY,TB 03.000 02/15/48  ,912810SA7,138.953125,164835.16,69.64139766,"BofA Securities, Inc.",tsy_data_2020_q1.xlsx,,,,,187.66666666666666,526.8298379561655,115.974609375,19.262352792567107,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-26,Mar 27 2020,Purchase,1462,TSY,TN 01.500 08/15/20  ,9128282Q2,100.578125,2470137.31,1472.92232481,Citigroup Global Markets Inc.,tsy_data_2020_q1.xlsx,,,,,98.63333333333334,263.6411463011577,117.712890625,17.723309459284675,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-26,Mar 27 2020,Purchase,500,TSY,TB 03.625 02/15/44  ,912810RE0,147.68359375,2041552.2,740.4595209,HSBC Securities (USA) Inc.,tsy_data_2020_q1.xlsx,,,,,117.4,146.2722072735952,126.61627604166667,18.405087152481862,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-03-26,Mar 27 2020,Purchase,1850,TSY,TN 01.375 09/15/20  ,9128282V1,100.640625,829483.76,1862.68104626,Citigroup Global Markets Inc.,tsy_data_2020_q1.xlsx,,,,,145.26666666666668,342.7468084645628,126.78020833333333,18.58824058835807,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-26,Mar 27 2020,Purchase,1500,TSY,TN 01.375 09/30/20  ,912828L65,100.703125,10087090.2,1520.6339652,Citigroup Global Markets Inc.,tsy_data_2020_q1.xlsx,,,,,131.5,268.9366993845615,122.43411458333334,17.67008011486402,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-26,Mar 27 2020,Purchase,1860,TSY,TN 02.625 06/15/21  ,9128284T4,103.0,13740368.7,1929.5403687,TD Securities (USA) LLC,tsy_data_2020_q1.xlsx,,,,,145.9,339.66132726788203,119.41979166666667,17.434219520862122,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-27,Mar 30 2020,Purchase,2185,TSY,TN 02.375 05/15/29  ,9128286T2,114.55078125,19388873.68,2522.32344378,HSBC Securities (USA) Inc.,tsy_data_2020_q1.xlsx,,,,,166.73333333333332,393.8796362038687,113.29505208333333,13.747723936284611,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-03-27,Mar 30 2020,Purchase,20,TSY,TB 04.625 02/15/40  ,912810QE1,163.578125,111813.19,32.82743819,HSBC Securities (USA) Inc.,tsy_data_2020_q1.xlsx,,,,,166.8,393.7337976962047,112.210546875,15.610007096614408,,0,0,1,0,1,0,1,"Unusual price movement, Clustered transactions by multiple entities",1
2020-04-01,Apr 02 2020,Purchase,1387,TSY,TN 01.125 02/28/27  ,912828ZB9,104.37109375,1399249.43,1449.0263196,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,93.86666666666666,247.14434332345397,106.55716145833334,8.348665195931362,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-04-01,Apr 02 2020,Purchase,1925,TSY,TN 01.125 02/28/22  ,912828ZA1,101.7265625,1942000.83,1960.17832895,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,161.73333333333332,346.85582151600113,110.32447916666666,15.263620970802192,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-04-03,Apr 06 2020,Purchase,1000,TSY,TN 02.500 03/31/23  ,9128284D9,106.6484375,409836.0,1066.894211,TD Securities (USA) LLC,tsy_data_2020_q2.xls,,,,,123.46666666666667,201.42881575408143,117.09921875,21.1581528409411,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2020-04-06,Apr 07 2020,Purchase,1100,TSY,TN 02.750 09/30/20  ,9128285B2,101.296875,578551.82,1114.84417682,Citigroup Global Markets Inc.,tsy_data_2020_q2.xls,,,,,121.66666666666667,222.79731524001954,116.998828125,16.238579859755237,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2020-04-07,Apr 08 2020,Purchase,2000,TSY,TN 01.750 11/15/29  ,912828YS3,109.4453125,13942307.6,2202.8485576,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,136.8,359.5440982976768,118.98411458333334,16.405770946071087,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-04-13,Apr 14 2020,Purchase,1500,TSY,TN 02.375 03/15/22  ,9128286H8,104.09375,2904212.1,1564.3104621,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,93.3,269.4327566292324,116.86458333333333,14.27432625731402,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-04-14,Apr 15 2020,Purchase,2000,TSY,TN 01.250 08/31/24  ,912828YE4,103.81640625,3125000.0,2079.4531252,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,137.66666666666666,358.7209397898008,113.19036458333333,11.75347284542024,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-04-15,Apr 16 2020,Purchase,2500,TSY,TN 02.250 02/15/27  ,912828V98,111.8984375,9426511.0,2806.8874485,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,142.73333333333332,454.7025502407063,119.16236979166666,18.05462232723028,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-04-16,Apr 17 2020,Purchase,4749,TSY,TN 01.250 08/31/24  ,912828YE4,104.15625,7742934.86,4954.123247359999,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,219.36666666666667,858.3598828613481,112.23658854166666,16.53983293084889,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-04-16,Apr 17 2020,Purchase,306,TSY,TN 01.750 11/15/29  ,912828YS3,110.84375,2265576.94,341.44745194,"Bank of Nova Scotia, New York Agency",tsy_data_2020_q2.xls,,,,,227.96666666666667,857.8760654536067,112.53489583333334,16.42719398143025,,0,0,0,0,0,0,0,,1
2020-04-16,Apr 17 2020,Purchase,50,TSY,TN 01.625 08/15/29  ,912828YB0,109.5,138392.86,54.88839286,Deutsche Bank Securities Inc.,tsy_data_2020_q2.xls,,,,,225.86666666666667,858.2442274917953,112.826171875,16.2881234531354,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,100,TSY,TN 02.750 04/30/23  ,9128284L1,107.65234375,1276785.72,108.92912946,Deutsche Bank Securities Inc.,tsy_data_2020_q2.xls,,,,,226.86666666666667,858.0738145779579,113.00625,16.19677090542008,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,8,TSY,TB 03.000 11/15/45  ,912810RP5,140.5,101538.46,11.34153846,Barclays Capital Inc.,tsy_data_2020_q2.xls,,,,,226.3,858.2173243777294,114.32291666666667,16.782045169213276,,0,0,0,0,0,0,0,,1
2020-04-16,Apr 17 2020,Purchase,40,TSY,TB 02.875 11/15/46  ,912810RU4,138.75,486538.46,55.98653846,Barclays Capital Inc.,tsy_data_2020_q2.xls,,,,,225.96666666666667,858.2900997927791,115.56041666666667,17.17754878621789,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,10,TSY,TN 02.875 05/15/28  ,9128284N7,118.5,121634.62,11.97163462,Amherst Pierpont Securities LLC,tsy_data_2020_q2.xls,,,,,222.96666666666667,858.9026472605985,116.13580729166667,16.96910239119622,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,80,TSY,TB 03.000 05/15/42  ,912810QW1,136.9375,1015384.61,110.56538461,Daiwa Capital Markets America Inc.,tsy_data_2020_q2.xls,,,,,210.46666666666667,859.6854971575292,117.25572916666667,16.433621388684266,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,250,TSY,TB 03.000 11/15/45  ,912810RP5,140.375,3173076.9,354.1105769,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,211.83333333333334,859.7721463726075,119.31614583333334,16.370899927108102,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,34,TSY,TB 02.875 05/15/43  ,912810RB6,135.09375,413557.69,46.34543269,"Nomura Securities International, Inc.",tsy_data_2020_q2.xls,,,,,212.3,859.6682258992065,120.42994791666666,16.26595349140268,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,25,TSY,TB 03.000 02/15/49  ,912810SF6,143.52734375,127747.25,36.00958319,Citigroup Global Markets Inc.,tsy_data_2020_q2.xls,,,,,212.83333333333334,859.5427045351148,121.80143229166667,16.4256082261373,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,25,TSY,TB 03.000 02/15/49  ,912810SF6,143.58984375,127747.25,36.02520819,Citigroup Global Markets Inc.,tsy_data_2020_q2.xls,,,,,208.16666666666666,860.1861499952657,123.062890625,16.624537042606352,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,83,TSY,IIN 00.375 07/15/27 ,9128282L3,105.8203125,83986.27,92.84479178,Amherst Pierpont Securities LLC,tsy_data_2020_q2.xls,,,,,209.26666666666668,859.9979925130269,123.24713541666667,16.39249249783337,,0,0,0,0,0,0,0,,1
2020-04-16,Apr 17 2020,Purchase,178,TSY,IIN 00.125 07/15/24 ,912828WU0,101.79296875,61851.83,197.20362256,"Bank of Nova Scotia, New York Agency",tsy_data_2020_q2.xls,,,,,212.86666666666667,859.6208760696265,123.185546875,16.471974862906503,,0,0,0,0,0,0,0,,1
2020-04-16,Apr 17 2020,Purchase,75,TSY,TB 03.000 05/15/45  ,912810RM2,139.875,951923.07,105.85817307,"Bank of Nova Scotia, New York Agency",tsy_data_2020_q2.xls,,,,,216.4,858.891972654102,119.604296875,16.806679462045157,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,150,TSY,TN 01.375 10/15/22  ,912828YK0,102.94921875,11270.49,154.43509863,"Nomura Securities International, Inc.",tsy_data_2020_q2.xls,,,,,220.9,858.1537258797978,118.43072916666667,16.695413978275916,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-04-16,Apr 17 2020,Purchase,135,TSY,TN 02.000 11/30/22  ,912828M80,104.72265625,1025409.83,142.40099578,"Nomura Securities International, Inc.",tsy_data_2020_q2.xls,,,,,225.06666666666666,857.3975432239332,116.99440104166666,15.915834926240116,,0,0,0,0,0,0,0,,1
2020-04-16,Apr 17 2020,Purchase,5,TSY,TB 02.875 05/15/49  ,912810SH2,140.8125,60817.31,7.101442309999999,Jefferies LLC,tsy_data_2020_q2.xls,,,,,224.4,857.5662274616219,117.16614583333333,16.150271453753703,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-05-20,May 21 2020,Purchase,1700,TSY,TN 00.625 03/31/27  ,912828ZE3,100.609375,1480532.72,1711.83990772,Goldman Sachs & Co. LLC,tsy_data_2020_q2.xls,,,,,80.8,308.0373242051157,116.19609375,9.979100738579476,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-06-23,Jun 24 2020,Purchase,1482,TSY,TN 02.875 05/31/25  ,9128284R8,112.390625,2793934.57,1668.42299707,"BofA Securities, Inc.",tsy_data_2020_q2.xls,,,,,133.96666666666667,262.85953812180503,109.15598958333334,6.606911754437398,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-06-25,Jun 26 2020,Purchase,741,TSY,TB 03.000 05/15/47  ,912810RX8,136.296875,2537119.53,1012.49696328,"BofA Securities, Inc.",tsy_data_2020_q2.xls,,,,,64.66666666666667,160.0795779116344,129.35,6.445870338974663,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-06-29,Jun 30 2020,Purchase,431,TSY,TB 03.000 05/15/47  ,912810RX8,137.34375,1616250.0,593.5678125,"BofA Securities, Inc.",tsy_data_2020_q2.xls,,,,,46.9,79.70823952562857,134.26979166666666,3.6791482288749138,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-06,Jul 07 2020,Purchase,1495,TSY,TN 02.375 03/15/22  ,9128286H8,103.7265625,10999218.81,1561.71132819,HSBC Securities (USA) Inc.,tsy_data_2020_q3.xls,,,,,153.03333333333333,285.54201132212506,102.47526041666667,1.150593092915846,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-08,Jul 09 2020,Purchase,1500,TSY,TN 02.875 07/31/25  ,912828Y79,112.88671875,18956043.9,1712.2568253,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,99.46666666666667,281.45799384428545,134.51822916666666,6.063958882210328,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-08,Jul 09 2020,Purchase,1504,TSY,TN 02.875 07/31/25  ,912828Y79,112.87890625,19006593.35,1716.7053435,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,109.36666666666666,271.6028392687562,109.05716145833334,4.254830605648349,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-20,Jul 21 2020,Purchase,288,TSY,TB 03.375 11/15/48  ,912810SE9,150.1640625,1769673.89,434.24217389,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,63.0,75.12288782961593,136.52604166666666,10.289444564175145,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-07-21,Jul 22 2020,Purchase,1500,TSY,TN 03.000 09/30/25  ,9128285C0,113.93359375,13893442.5,1722.8973489,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,118.8,271.1629361307214,127.03190104166667,14.223920736591822,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2020-07-21,Jul 22 2020,Purchase,1534,TSY,TN 02.750 06/30/25  ,912828XZ8,112.1328125,2521929.44,1722.63927319,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,169.9,373.3782726441886,125.76341145833334,13.777551474155363,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-21,Jul 22 2020,Purchase,1500,TSY,TN 03.000 09/30/25  ,9128285C0,113.72265625,13893442.5,1719.7332864,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,199.73333333333332,448.1541401497177,119.40403645833334,13.816221478807275,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-07-27,Jul 28 2020,Purchase,358,TSY,TB 03.375 11/15/48  ,912810SE9,152.1796875,2429633.16,547.2329144099999,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,37.7,62.14063582462329,139.78619791666668,8.244000871298006,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-28,Jul 29 2020,Purchase,750,TSY,TN 01.875 05/31/22  ,912828XD7,103.17578125,2266905.75,776.08526505,"Nomura Securities International, Inc.",tsy_data_2020_q3.xls,,,,,72.26666666666667,149.4089350910996,134.453125,15.163417898492286,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-30,Jul 31 2020,Purchase,288,TSY,TB 03.375 11/15/48  ,912810SE9,153.28125,2033804.33,443.48380433,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,50.5,74.8067625561807,138.71927083333333,13.82284175344857,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-31,Aug 03 2020,Purchase,850,TSY,TN 02.625 12/31/23  ,9128285U0,108.42578125,2061481.03,923.6806215700001,HSBC Securities (USA) Inc.,tsy_data_2020_q3.xls,,,,,66.16666666666667,155.23710082085177,132.04010416666668,16.113445121729246,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2020-07-31,Aug 03 2020,Purchase,2438,TSY,TN 00.125 05/15/23  ,912828ZP8,100.0078125,662500.17,2438.85296892,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,150.73333333333332,459.0153579680902,118.45872395833334,17.848009197364576,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-07-31,Aug 03 2020,Purchase,1000,TSY,TN 02.875 09/30/23  ,9128285D8,108.640625,9818989.0,1096.225239,"Wells Fargo Securities, LLC",tsy_data_2020_q3.xls,,,,,185.83333333333334,482.85402115662845,112.33971354166667,13.77755242126746,,0,0,0,0,0,0,0,,1
2020-07-31,Aug 03 2020,Purchase,850,TSY,TN 02.875 09/30/23  ,9128285D8,108.63671875,8346140.65,931.7582501100001,HSBC Securities (USA) Inc.,tsy_data_2020_q3.xls,,,,,212.23333333333332,495.61690456637325,106.378515625,2.9586898423370087,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2020-08-05,Aug 06 2020,Purchase,750,TSY,TN 00.625 03/31/27  ,912828ZE3,101.66796875,1639344.3,764.1491098500001,Goldman Sachs & Co. LLC,tsy_data_2020_q3.xls,,,,,56.2,132.79525334266913,134.18736979166667,13.011961656859466,,0,1,0,0,0,0,1,Unusual trading volume,1
2020-08-06,Aug 07 2020,Purchase,288,TSY,TB 03.000 02/15/47  ,912810RV2,142.796875,4130109.9,415.3851099,"BofA Securities, Inc.",tsy_data_2020_q3.xls,,,,,28.733333333333334,50.57935610865909,140.83138020833334,7.970541621310167,,0,1,0,0,0,0,1,Unusual trading volume,1
